"","b","p","b","p","b","p","b","p","b","p","b","p","NA"
"1",0.0342554499932434,0.913015475469091,0.0228456227067026,0.931499719427648,-0.0300764936120853,0.928966866097751,-0.0194687059228582,0.952835427865596,-0.0212482435729665,0.948733996843456,-0.00898258556253984,0.977765198085782,"mal"
"2",0.533132454867873,0.040957203489326,0.49991111145367,0.0377010341364838,0.392362714284415,0.0992215971867017,0.410778417385363,0.0825789761731358,0.407627280624144,0.0851136493421088,0.430309376377947,0.0695213643024419,"mal"
"3",0.753217439459499,0.0016727305249054,0.798511920949912,0.00067489089962567,0.486460256881323,0.0170291595372504,0.519667677293436,0.0111134860337133,0.513890969218347,0.0119404116252826,0.556020796428208,0.0072952526689214,"mal"
"4",-1.099654494316,0.0226579491976037,-1.10013088683687,0.00886920108866165,-0.758941789447677,0.107783482718847,-0.80479344873537,0.0838190596790251,-0.797005633643623,0.0874942439756953,-0.852512806388435,0.0647476061832805,"mal * host"
"5",0.256635801318542,0.248014553307972,0.270180574876762,0.162354982171588,0.0745673757391539,0.748967023298144,0.11178433521586,0.622718902899411,0.105767743981598,0.642885090683829,0.145432722281319,0.513659753888568,"mal"
"6",-0.098246282261563,0.707776527613623,-0.148268866624243,0.529964663539143,0.0479988406813247,0.852299760119821,0.0156473383431168,0.950883616445829,0.0208285073622458,0.934794596909467,-0.0128245245490884,0.959355000183578,"mal * host"
"7",-1.306391163782,0.0391391644743943,-1.13412603375051,0.0432193444641945,-1.01625834215239,0.084868987708137,-1.05266330470331,0.0720420466418807,-1.04644641358544,0.0739959867484288,-1.09139724859458,0.0619506439389625,"mal"
